dataset,sample,timepoint,hierarchy_bin,has_graph,n_cells,n_evaluable,n_malignant,frac_malignant,n_vg_eval,n_vg_mal,frac_malignant_vg,mean_cnv_burden,mean_stemness,mean_stemness_normal,mean_stemness_malignant,mean_cytotrace,mean_cytotrace_normal,mean_cytotrace_malignant,stemness_sig,stemness_available,vg_available,cytotrace_available,burden_available,n_vg_scored,n_vg_pos
GSE185381,AML052,Diagnosis,B_Plasma,TRUE,247,247,0,0,,,,0.000644331739248076,0.0417206468793021,0.0417206468793021,,0.0619067383377935,0.0619067383377935,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML052,Diagnosis,Erythroid,TRUE,543,543,50,0.0920810313075506,,,,0.000774989161630147,0.055387534718262,0.0556797235389431,0.052506552946347,0.394944395496124,0.402226010268085,0.323147673844597,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML052,Diagnosis,HSC_MPP,TRUE,18,18,0,0,18,0,0,0.000677894436918158,0.0622325075202901,0.0622325075202901,,0.368148520331572,0.368148520331572,,LSC17,TRUE,TRUE,TRUE,TRUE,18,18
GSE185381,AML052,Diagnosis,LMPP_GMP,TRUE,50,50,12,0.24,,,,0.00112719177769819,0.04570749287827,0.0366634080472083,0.0743470948432986,0.340011750430723,0.35112712513062,0.304813063881049,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML052,Diagnosis,Megakaryocyte,TRUE,5183,5183,473,0.0912598880956975,,,,0.000794272537165354,0.0817018411069915,0.0832839174267316,0.0659479733142304,0.397396055653715,0.405143053971154,0.32025364111854,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML052,Diagnosis,Mono_DC,TRUE,275,275,5,0.0181818181818182,,,,0.000628972643527631,0.0154286412944958,0.015347345628434,0.0198186072618295,0.150406551568459,0.149064858918601,0.22285795466081,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML052,Diagnosis,T_NK,TRUE,129,129,6,0.0465116279069768,,,,0.00100837233898189,0.0280142379429482,0.0289329550057166,0.0091805381561947,0.0825087464935241,0.082448999600321,0.0837335578041871,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML055,Diagnosis,B_Plasma,TRUE,108,108,0,0,,,,0.000685087104083534,0.0378153816819344,0.0378153816819344,,0.0940398272580553,0.0940398272580553,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML055,Diagnosis,Erythroid,TRUE,808,808,4,0.00495049504950495,,,,0.000277818835140747,-0.0066365976638342,-0.00691698587848357,0.0497214334806896,0.398171842604828,0.398718371014532,0.288319632254337,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML055,Diagnosis,HSC_MPP,TRUE,80,80,0,0,80,49,0.6125,0.000261127817501619,-0.000549021387808679,-0.000549021387808679,,0.472554084658513,0.472554084658513,,LSC17,TRUE,TRUE,TRUE,TRUE,80,80
GSE185381,AML055,Diagnosis,LMPP_GMP,TRUE,2655,2655,142,0.0534839924670433,,,,0.000583133169349003,-0.00595011270202477,-0.00560803907034571,-0.0120038523950492,0.342636542436305,0.352150513353916,0.174266057112667,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML055,Diagnosis,Megakaryocyte,TRUE,1,1,0,0,,,,5.42860979258042e-05,0.0413212279005499,0.0413212279005499,,0.4731454996184,0.4731454996184,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML055,Diagnosis,Mono_DC,TRUE,10,10,0,0,,,,0.000390645715586196,0.00470908492774987,0.00470908492774987,,0.429357336549303,0.429357336549303,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML055,Diagnosis,T_NK,TRUE,930,930,20,0.021505376344086,,,,0.000588266982537152,-3.50363886219391e-05,-0.000805816613443346,0.0350354638407521,0.0454413804455967,0.0448006037633585,0.0745967194874337,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML056,Diagnosis,B_Plasma,TRUE,913,913,9,0.00985761226725082,,,,0.000671280944524977,0.0303629132114498,0.0306736648086213,-0.000850358326665055,0.106930766541852,0.105780678511768,0.222450719785867,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML056,Diagnosis,Erythroid,TRUE,6,6,0,0,,,,0.000230766497710781,0.0111689909794364,0.0111689909794364,,0.457192362919928,0.457192362919928,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML056,Diagnosis,HSC_MPP,TRUE,3,3,0,0,3,0,0,0.000206724521777753,0.149484452445803,0.149484452445803,,0.551570089916308,0.551570089916308,,LSC17,TRUE,TRUE,TRUE,TRUE,3,3
GSE185381,AML056,Diagnosis,LMPP_GMP,TRUE,10,10,1,0.1,,,,0.000300114555552118,0.0213135363565107,0.0255087817951266,-0.0164436725910321,0.480627435535419,0.481686444844225,0.471096351756168,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML056,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML056,Diagnosis,Mono_DC,TRUE,513,513,5,0.00974658869395711,,,,0.000504458195011877,0.0018420525945565,0.00205887625201734,-0.020187231003465,0.13859146149509,0.13628120543109,0.373313477597532,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML056,Diagnosis,T_NK,TRUE,354,354,46,0.129943502824859,,,,0.000896206518678523,0.00865639760405107,0.00745126615701756,0.016725538597232,0.049336574733047,0.0488469028759069,0.0526152471678111,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0612,Diagnosis,B_Plasma,TRUE,38,38,8,0.210526315789474,,,,0.00079944785500158,0.0473670734918637,0.0489467396139354,0.0414433255340948,0.180550560427791,0.145675432308424,0.311332290875415,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0612,Diagnosis,Erythroid,TRUE,242,242,2,0.00826446280991736,,,,0.000518779816163226,0.00449681904421741,0.00388828625039961,0.0775207543023535,0.44028164210646,0.442093745559531,0.222829227738001,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0612,Diagnosis,HSC_MPP,TRUE,1690,1690,56,0.0331360946745562,1690,109,0.0644970414201184,0.000578998339535565,0.051644799633037,0.0513342000585662,0.0607076515024167,0.517305960920526,0.520817597824056,0.41484141269967,LSC17,TRUE,TRUE,TRUE,TRUE,1690,1690
GSE185381,AML0612,Diagnosis,LMPP_GMP,TRUE,3430,3430,122,0.0355685131195335,,,,0.000494630306239546,0.0547677285745523,0.0546647613053966,0.0575596607578904,0.539755978489377,0.546518051109849,0.356404042190049,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0612,Diagnosis,Megakaryocyte,TRUE,2,2,0,0,,,,0.000672665704764872,-0.02120928444757,-0.02120928444757,,0.320877901257507,0.320877901257507,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0612,Diagnosis,Mono_DC,TRUE,64,64,7,0.109375,,,,0.000747123391988473,0.0531808956088243,0.0471461377817034,0.102321066486809,0.41397681222304,0.4237488214106,0.334404737410048,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0612,Diagnosis,T_NK,TRUE,1333,1333,33,0.0247561890472618,,,,0.000722089986413956,0.0226709501862839,0.0226476754154328,0.0235878350986002,0.0738044173884315,0.0736876049708424,0.0784061186873946,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0693,Diagnosis,B_Plasma,TRUE,850,850,17,0.02,,,,0.000786846867516915,0.0218053033498839,0.0220971381617528,0.00750539756830693,0.0669064588557861,0.0653866489417367,0.141377144644208,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0693,Diagnosis,Erythroid,TRUE,282,282,236,0.836879432624114,,,,0.00237191397104502,-0.00279772350767604,0.0407092910432352,-0.0112779043099723,0.341065953715548,0.386487316053921,0.33221263732756,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0693,Diagnosis,HSC_MPP,TRUE,340,340,23,0.0676470588235294,340,1,0.00294117647058824,0.000635496247715738,0.116090731101945,0.12411370912138,0.00551316448624824,0.496665552373267,0.502841967519703,0.411538439268047,LSC17,TRUE,TRUE,TRUE,TRUE,340,340
GSE185381,AML0693,Diagnosis,LMPP_GMP,TRUE,400,400,94,0.235,,,,0.000987308444098722,-0.0173282535601104,-0.0181003499062151,-0.0148148335398122,0.406213594506288,0.409841404996743,0.394403913547998,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0693,Diagnosis,Megakaryocyte,TRUE,12,12,0,0,,,,0.000189904258285447,0.0907957336138023,0.0907957336138023,,0.437212859371187,0.437212859371187,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0693,Diagnosis,Mono_DC,TRUE,370,370,100,0.27027027027027,,,,0.00126103460331283,-0.00367596540371322,-0.00174870745470758,-0.00887956186602845,0.262974943904497,0.236652154217832,0.334046476058492,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML0693,Diagnosis,T_NK,TRUE,348,348,8,0.0229885057471264,,,,0.00105505413692996,0.00424481702936836,0.00393840578849406,0.0172672947665263,0.0728376385821457,0.0723089636958075,0.0953063212515209,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML073,Diagnosis,B_Plasma,TRUE,1534,1534,6,0.00391134289439374,,,,0.000516980091287712,0.042664692243846,0.0423510162730369,0.12254750614325,0.0797382233778926,0.0782218364497452,0.465911427746107,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML073,Diagnosis,Erythroid,TRUE,92,92,5,0.0543478260869565,,,,0.000546634759311029,0.0538279788965594,0.0519843073941164,0.0859078630390688,0.433390386803575,0.43335053728395,0.434083768445057,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML073,Diagnosis,HSC_MPP,TRUE,160,160,11,0.06875,160,6,0.0375,0.000597007767797746,0.109125924163716,0.107643424023851,0.129207062421888,0.473239704061389,0.475499163176734,0.442634303317176,LSC17,TRUE,TRUE,TRUE,TRUE,160,160
GSE185381,AML073,Diagnosis,LMPP_GMP,TRUE,484,484,77,0.159090909090909,,,,0.000746512103803614,0.11219233417079,0.111463458659874,0.116044961871343,0.45772947747015,0.465202107639253,0.418231289433463,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML073,Diagnosis,Megakaryocyte,TRUE,1,1,1,1,,,,0.0016198605111636,0.104332090833313,,0.104332090833313,0.171695565731188,,0.171695565731188,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML073,Diagnosis,Mono_DC,TRUE,1218,1218,35,0.028735632183908,,,,0.000496311243483696,0.00287904297471833,0.00270339186031333,0.00881605064160751,0.172001699832412,0.173630228449799,0.116957432564729,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML073,Diagnosis,T_NK,TRUE,689,689,22,0.0319303338171263,,,,0.000771381943573418,0.0109257773253218,0.0105991603227229,0.0208282109950245,0.0876110859201169,0.0876390710849116,0.0867626266056612,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML1371,Diagnosis,B_Plasma,TRUE,77,77,0,0,,,,0.000449320630502989,0.0445961289467026,0.0445961289467026,,0.0625657601393918,0.0625657601393918,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML1371,Diagnosis,Erythroid,TRUE,4,4,0,0,,,,0.000782154134236392,0.0440808960885645,0.0440808960885645,,0.0769938073247774,0.0769938073247774,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML1371,Diagnosis,HSC_MPP,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML1371,Diagnosis,LMPP_GMP,TRUE,21,21,14,0.666666666666667,,,,0.00113908412192996,-0.00373325259945661,-0.0285911425381521,0.00869569236989115,0.444269364486883,0.472650620668458,0.430078736396095,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML1371,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML1371,Diagnosis,Mono_DC,TRUE,174,174,25,0.14367816091954,,,,0.000678623196064024,-0.00770537742244729,-0.00846893294010352,-0.0031545865372161,0.166273045119166,0.167309034519943,0.160098548290529,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML1371,Diagnosis,T_NK,TRUE,1153,1153,2,0.00173460537727667,,,,0.000518913778419199,0.0286221883590598,0.0286071077848865,0.0373010587958028,0.0761320127384802,0.0760890307948523,0.100868121296305,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2123,Diagnosis,B_Plasma,TRUE,83,83,1,0.0120481927710843,,,,0.000550741631935427,0.0473409095075615,0.0479182376722879,0,0.135558603387495,0.134596593169967,0.214443441224815,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2123,Diagnosis,Erythroid,TRUE,33,33,0,0,,,,0.000251645067617504,0.0358842423102433,0.0358842423102433,,0.374271189019695,0.374271189019695,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2123,Diagnosis,HSC_MPP,TRUE,106,106,0,0,106,22,0.207547169811321,0.000372182927136856,0.0889011193661982,0.0889011193661982,,0.533264645685743,0.533264645685743,,LSC17,TRUE,TRUE,TRUE,TRUE,106,106
GSE185381,AML2123,Diagnosis,LMPP_GMP,TRUE,193,193,3,0.0155440414507772,,,,0.000370140885401863,0.0660921476974214,0.066623534057681,0.0324376782143077,0.521575645582791,0.522796085142502,0.444281140134476,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2123,Diagnosis,Megakaryocyte,TRUE,24,24,12,0.5,,,,0.00157286247639702,0.0363326820742515,0.0715982744626773,0.00106708968582574,0.32479491214487,0.282780224301827,0.366809599987912,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2123,Diagnosis,Mono_DC,TRUE,20,20,0,0,,,,0.000681872716322816,0.0260785000607536,0.0260785000607536,,0.266935868810457,0.266935868810457,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2123,Diagnosis,T_NK,TRUE,264,264,4,0.0151515151515152,,,,0.000798955501648791,0.0148079028638174,0.0150115165590545,0.00157301267340123,0.0710273577490292,0.0699307222643369,0.142308664254029,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2451,Diagnosis,B_Plasma,TRUE,40,40,0,0,,,,0.000563103984934186,0.0162278107935885,0.0162278107935885,,0.116038911910003,0.116038911910003,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2451,Diagnosis,Erythroid,TRUE,14,14,0,0,,,,0.000531548129723563,-0.003408674406926,-0.003408674406926,,0.423779319876667,0.423779319876667,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2451,Diagnosis,HSC_MPP,TRUE,102,102,0,0,102,50,0.490196078431373,0.000455149627680892,0.129611302629611,0.129611302629611,,0.329636149830488,0.329636149830488,,LSC17,TRUE,TRUE,TRUE,TRUE,102,102
GSE185381,AML2451,Diagnosis,LMPP_GMP,TRUE,218,218,9,0.0412844036697248,,,,0.000526576983945071,0.0395609074404143,0.0411697797866193,0.00219931628965298,0.401780602390136,0.403463235631971,0.362706119329761,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2451,Diagnosis,Megakaryocyte,TRUE,1,1,0,0,,,,0.000609759390709888,0.0128285082935367,0.0128285082935367,,0.48256645633779,0.48256645633779,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2451,Diagnosis,Mono_DC,TRUE,2122,2122,95,0.0447690857681433,,,,0.000734206621257971,0.000355240544471761,0.000367832746220302,8.65627240055381e-05,0.125481876504902,0.126796221175959,0.0974379117866602,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2451,Diagnosis,T_NK,TRUE,61,61,10,0.163934426229508,,,,0.000878815502421288,0.0150370815474774,0.0122376689937802,0.0293140855713331,0.0979496922809741,0.0995903383260041,0.0895823974513208,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2910,Diagnosis,B_Plasma,TRUE,93,93,8,0.0860215053763441,,,,0.000937575549393689,0.11566632204168,0.120574222323273,0.0635198815497595,0.264218638376858,0.27178817376502,0.183792324877644,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2910,Diagnosis,Erythroid,TRUE,6,6,0,0,,,,0.000694469971540025,-0.0136185007269213,-0.0136185007269213,,0.447604022107836,0.447604022107836,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2910,Diagnosis,HSC_MPP,TRUE,321,321,2,0.00623052959501558,321,117,0.364485981308411,0.000498508860927417,0.216435418694295,0.216748295952494,0.166531496011646,0.525716470708705,0.526907237795131,0.335789120423672,LSC17,TRUE,TRUE,TRUE,TRUE,321,321
GSE185381,AML2910,Diagnosis,LMPP_GMP,TRUE,393,393,0,0,,,,0.000406653401704171,0.18391030153441,0.18391030153441,,0.528114557453331,0.528114557453331,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2910,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2910,Diagnosis,Mono_DC,TRUE,3051,3051,36,0.0117994100294985,,,,0.000697660287162492,0.00824579806609232,0.00833111816532935,0.0011002397549912,0.103899126982088,0.104121970559797,0.0852359773489569,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML2910,Diagnosis,T_NK,TRUE,11,11,1,0.0909090909090909,,,,0.00112072913989062,0.0135162969105115,0.0148679266015626,0,0.144225980535496,0.14370126040226,0.149473181867857,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3133,Diagnosis,B_Plasma,TRUE,251,251,1,0.00398406374501992,,,,0.000506846851269793,0.0356752790273584,0.0358179801434678,0,0.102250395280612,0.102183145139738,0.119062930499229,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3133,Diagnosis,Erythroid,TRUE,14,14,0,0,,,,0.00023554077508087,0.0118939523323068,0.0118939523323068,,0.399187345888751,0.399187345888751,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3133,Diagnosis,HSC_MPP,TRUE,26,26,0,0,26,1,0.0384615384615385,0.000141550439240211,0.103210579147658,0.103210579147658,,0.46687555339918,0.46687555339918,,LSC17,TRUE,TRUE,TRUE,TRUE,26,26
GSE185381,AML3133,Diagnosis,LMPP_GMP,TRUE,117,117,3,0.0256410256410256,,,,0.000256606436414633,0.0190823108020313,0.0202967486246938,-0.027066326459143,0.445234096199895,0.446565147369336,0.394654151761147,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3133,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3133,Diagnosis,Mono_DC,TRUE,378,378,19,0.0502645502645503,,,,0.000567359158751517,0.0187721154170021,0.0180777992614899,0.0318910364606275,0.0973368196840602,0.0974976808125457,0.0942973909932021,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3133,Diagnosis,T_NK,TRUE,1212,1212,35,0.0288778877887789,,,,0.000494304046858484,0.0209790589265275,0.0207127611014406,0.0299342743587357,0.0769837336115497,0.076516181648321,0.0927068382035537,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3266,Diagnosis,B_Plasma,TRUE,56,56,11,0.196428571428571,,,,0.00100951719054135,0.00998056628184158,0.0120208734406688,0.00163385517754851,0.149209062179853,0.107074483860252,0.321577791669131,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3266,Diagnosis,Erythroid,TRUE,10,10,1,0.1,,,,0.000659684345111051,-0.019049351801376,-0.0197072289480514,-0.013128457481297,0.103172240720098,0.0974984876505958,0.154236018345619,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3266,Diagnosis,HSC_MPP,TRUE,1,1,0,0,1,0,0,0.00128364351238474,-0.0058927409486958,-0.0058927409486958,,0.402960137417425,0.402960137417425,,LSC17,TRUE,TRUE,TRUE,TRUE,1,1
GSE185381,AML3266,Diagnosis,LMPP_GMP,TRUE,257,257,6,0.0233463035019455,,,,0.000513771462407511,0.0232772648688405,0.0230486529439442,0.0328408637270054,0.400176077669593,0.402094520684873,0.319921211530391,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3266,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3266,Diagnosis,Mono_DC,TRUE,667,667,204,0.305847076461769,,,,0.00139999968115991,0.0222382649769787,0.0249751602919795,0.0160265859042073,0.366965523529806,0.39740695422674,0.297875413663727,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3266,Diagnosis,T_NK,TRUE,355,355,8,0.0225352112676056,,,,0.00065671935427993,0.00883774323386056,0.00928321158379391,-0.0104844464444986,0.0530208283139807,0.0527723712118658,0.0637976551182164,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3730,Diagnosis,B_Plasma,TRUE,169,169,22,0.130177514792899,,,,0.000968396830785462,0.0176407885584823,0.021404556308095,-0.0075080232230204,0.190327271768074,0.19969615194829,0.127726117836631,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3730,Diagnosis,Erythroid,TRUE,4,4,0,0,,,,0.000528285109437805,0.0182457886762923,0.0182457886762923,,0.368421038756159,0.368421038756159,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3730,Diagnosis,HSC_MPP,TRUE,223,223,5,0.0224215246636771,223,192,0.860986547085202,0.000674530793733306,0.0240146372142303,0.0233526563943035,0.0528770009630378,0.466618461137255,0.466379536778508,0.477035563178647,LSC17,TRUE,TRUE,TRUE,TRUE,223,223
GSE185381,AML3730,Diagnosis,LMPP_GMP,TRUE,276,276,6,0.0217391304347826,,,,0.000408554498498963,0.00624032974509035,0.00667962443164217,-0.0135279311497415,0.433647795859012,0.43584971941076,0.334561236030334,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3730,Diagnosis,Megakaryocyte,TRUE,2,2,1,0.5,,,,0.00192702831087707,0.0004997637148134,-0.0346455775059192,0.035645104935546,0.268456443627301,0.249683553217071,0.28722933403753,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3730,Diagnosis,Mono_DC,TRUE,3395,3395,89,0.0262150220913108,,,,0.000739562062922477,-0.00212060280670804,-0.00211028579629794,-0.00250383917093049,0.202910347354681,0.200492779513388,0.292713485369429,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3730,Diagnosis,T_NK,TRUE,129,129,4,0.0310077519379845,,,,0.000889148711400423,0.00670997048547323,0.00547891314711448,0.0451805123091843,0.129132560804922,0.129220458581354,0.126385755291442,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3762,Diagnosis,B_Plasma,TRUE,27,27,1,0.037037037037037,,,,0.000631330457531737,0.0352461267826231,0.038152916469632,-0.0403304050796079,0.0828014068257741,0.0814783843317637,0.117199991670044,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3762,Diagnosis,Erythroid,TRUE,654,654,9,0.0137614678899083,,,,0.000513579064785225,0.0685757896934872,0.0682312665069262,0.0932666180636888,0.36914514977454,0.370609669923201,0.264187872453826,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3762,Diagnosis,HSC_MPP,TRUE,2301,2301,35,0.0152107779226423,2301,422,0.183398522381573,0.000448323401197408,0.149062459580774,0.14951240239621,0.119931876158551,0.506601452181731,0.509760231766883,0.302093036754511,LSC17,TRUE,TRUE,TRUE,TRUE,2301,2301
GSE185381,AML3762,Diagnosis,LMPP_GMP,TRUE,798,798,6,0.0075187969924812,,,,0.000309938733241781,0.133182894694792,0.132713474903684,0.195146307121047,0.525980961246955,0.52696444719885,0.396160815596889,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3762,Diagnosis,Megakaryocyte,TRUE,242,242,10,0.0413223140495868,,,,0.000740407109468817,0.061854397547209,0.0611229490639949,0.0788240023577756,0.243220964848574,0.244343875329223,0.217169441697528,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3762,Diagnosis,Mono_DC,TRUE,174,174,30,0.172413793103448,,,,0.00108432468727207,0.0883610552166277,0.0908740729746406,0.0762985699781658,0.22064132717381,0.222036593073109,0.213944050857176,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3762,Diagnosis,T_NK,TRUE,584,584,6,0.0102739726027397,,,,0.000763559663046856,0.0171505139083105,0.017036204208555,0.0281623483180888,0.0576672850479715,0.0576274928585076,0.0615005992996574,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3948,Diagnosis,B_Plasma,TRUE,162,162,0,0,,,,0.00067276362248283,0.0260919922200809,0.0260919922200809,,0.0680588170774301,0.0680588170774301,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3948,Diagnosis,Erythroid,TRUE,112,112,8,0.0714285714285714,,,,0.000902684622634787,-0.00231894057686958,-0.00363207702679325,0.0147518332721381,0.401172802233217,0.401724880293016,0.393995787455826,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3948,Diagnosis,HSC_MPP,TRUE,266,266,8,0.0300751879699248,266,97,0.364661654135338,0.00058244973384051,0.0664560166640834,0.068085209148112,0.0139145590541622,0.443508889549805,0.445224826416343,0.38816992560398,LSC17,TRUE,TRUE,TRUE,TRUE,266,266
GSE185381,AML3948,Diagnosis,LMPP_GMP,TRUE,4064,4064,159,0.0391240157480315,,,,0.000692941584797099,0.00214521359064269,0.00265800652038324,-0.0104488517592746,0.412148058199218,0.412737276624659,0.397677001901456,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE185381,AML3948,Diagnosis,Megakaryocyte,TRUE,2,2,0,0,,,,0.00116857855414951,0.0188343549389328,0.0188343549389328,,0.419162075838172,0.419162075838172,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
