tier,hierarchy_bin,gene,logFC,P.Value,q_within_bin,q_pooled,hit_baseline,hit_pooled
primary,Mono_DC,PRPF8,0.427220464837095,0.00104636153068223,0.0222051872480192,0.0699094744964717,FALSE,FALSE
primary,Mono_DC,VAT1,1.09029193321433,0.00107412764709809,0.0226945475475955,0.0709001320972046,TRUE,FALSE
primary,Mono_DC,PDP1,-0.76656507198407,0.00108280600218637,0.0228341632851117,0.0712220510839291,FALSE,FALSE
primary,Mono_DC,OAZ1,-0.75729316718341,0.0010877024284762,0.0228936451978321,0.0712593277736752,FALSE,FALSE
primary,Mono_DC,HIST1H2BN,1.33856317259128,0.00109310362145425,0.0229635044590838,0.0712593277736752,TRUE,FALSE
primary,Mono_DC,SH3BP5,-1.37860869323944,0.00110792357482274,0.0231865068438709,0.0718600437276076,TRUE,FALSE
primary,Mono_DC,REEP5,-1.07897386319943,0.00112354732014663,0.0233004076984048,0.0718600437276076,TRUE,FALSE
primary,Mono_DC,MFSD10,0.712214374871185,0.00112025603009897,0.0233004076984048,0.0718600437276076,FALSE,FALSE
primary,Mono_DC,MACF1,0.645918992026001,0.00112392935855938,0.0233004076984048,0.0718600437276076,FALSE,FALSE
primary,Mono_DC,PRR14,0.453581081907837,0.00115176284601823,0.0237435372499722,0.0726423253512466,FALSE,FALSE
primary,Mono_DC,DDB2,0.897124886787666,0.00115814219099202,0.0237861270473947,0.0726423253512466,FALSE,FALSE
primary,Mono_DC,CD52,-1.93817739616001,0.00116623243346384,0.0238742673067892,0.0727868191214974,TRUE,FALSE
primary,Mono_DC,INF2,0.864167766710349,0.00117547542873257,0.0239636201543281,0.073155863155314,FALSE,FALSE
primary,Mono_DC,AIG1,-1.01729670756909,0.00121165353031249,0.0243309737777455,0.0737942994025309,TRUE,FALSE
primary,Mono_DC,COMMD10,-0.733898066615456,0.00120440436686017,0.0243309737777455,0.0737942994025309,FALSE,FALSE
primary,Mono_DC,DHX57,-0.711576409275781,0.00121563191645393,0.0243309737777455,0.0737942994025309,FALSE,FALSE
primary,Mono_DC,C16orf54,0.690243870339653,0.00120962428607189,0.0243309737777455,0.0737942994025309,FALSE,FALSE
primary,Mono_DC,HADHA,-0.446255976375663,0.00120592809047397,0.0243309737777455,0.0737942994025309,FALSE,FALSE
primary,Mono_DC,ZNF687,0.611151261373935,0.00124005054557718,0.0246868546338822,0.0739675967376643,FALSE,FALSE
primary,Mono_DC,PTRHD1,-0.520778260592611,0.00123950805493735,0.0246868546338822,0.0739675967376643,FALSE,FALSE
primary,Mono_DC,ANKRD36,0.960829302802066,0.00124803834147314,0.0247335281124225,0.0739675967376643,FALSE,FALSE
primary,Mono_DC,GDAP2,-0.547243169201782,0.0012469984766327,0.0247335281124225,0.0739675967376643,FALSE,FALSE
primary,Mono_DC,CENPT,0.510277573627962,0.001249122781632,0.0247335281124225,0.0739675967376643,FALSE,FALSE
primary,Mono_DC,SCRN1,-1.94214762981923,0.00127943734553187,0.0249820092193742,0.0747474372033828,TRUE,FALSE
primary,Mono_DC,PI4KA,0.441317058778968,0.00127249749968826,0.0249820092193742,0.074747319707624,FALSE,FALSE
primary,Mono_DC,TBC1D9B,0.41075860392842,0.00126981842401138,0.0249820092193742,0.074747319707624,FALSE,FALSE
primary,Mono_DC,KPNA6,0.389748145986574,0.00127612910724494,0.0249820092193742,0.0747474372033828,FALSE,FALSE
primary,Mono_DC,SMYD3,1.56304747851027,0.00128270671517481,0.0249946508156589,0.0747474372033828,TRUE,FALSE
primary,Mono_DC,PNPLA8,-0.949116769556853,0.00129382395249806,0.0251668154710778,0.0747954158397496,FALSE,FALSE
primary,Mono_DC,SIDT1,-1.08640205125776,0.00129614539167172,0.02516758367033,0.0747954158397496,TRUE,FALSE
primary,Mono_DC,MOB1A,-0.357993439213786,0.0013051113239489,0.025270413401478,0.0750575672142232,FALSE,FALSE
primary,Mono_DC,ARHGEF2,0.611464052050659,0.0013509202649145,0.0259118253943339,0.0764906373708932,FALSE,FALSE
primary,Mono_DC,GABARAP,-0.675881061778381,0.0013732374168931,0.0262251648889574,0.0772224294573088,FALSE,FALSE
primary,Mono_DC,FAM217B,-0.669694867610037,0.00137438981828066,0.0262251648889574,0.0772224294573088,FALSE,FALSE
primary,Mono_DC,LDLRAD4,-1.01276042789727,0.0013783792354662,0.026255862846212,0.077249013836625,TRUE,FALSE
primary,Mono_DC,UBAP2,0.40994783040398,0.00141969003175625,0.0267654040345977,0.0789599248295011,FALSE,FALSE
primary,Mono_DC,S100A4,-0.935524156075186,0.00144775740368741,0.0271091959342418,0.0797137403549088,FALSE,FALSE
primary,Mono_DC,TFAM,0.455157402997843,0.00145858040716067,0.0271734515381335,0.0799184562133675,FALSE,FALSE
primary,Mono_DC,TSGA10,1.29289667026613,0.00146238879319831,0.0271984586849649,0.0799184562133675,TRUE,FALSE
primary,Mono_DC,ACOT9,-0.62206496878963,0.00149164963057223,0.027510708654818,0.0806473421518273,FALSE,FALSE
primary,Mono_DC,SH3TC1,-0.789688694447451,0.00151596844516629,0.0276357288954364,0.0806473421518273,FALSE,FALSE
primary,Mono_DC,GLTP,-0.735957739717839,0.00151052589704647,0.0276357288954364,0.0806473421518273,FALSE,FALSE
primary,Mono_DC,PDE8A,-0.623468124981926,0.00151468455678567,0.0276357288954364,0.0806473421518273,FALSE,FALSE
primary,Mono_DC,CALR,0.522819220906189,0.00150539995940994,0.0276357288954364,0.0806473421518273,FALSE,FALSE
primary,Mono_DC,POLR2B,0.39293059343227,0.00151140058533925,0.0276357288954364,0.0806473421518273,FALSE,FALSE
primary,Mono_DC,HIST1H2AG,1.78289244115743,0.00152836435033755,0.0278157267654666,0.0810715997393556,TRUE,FALSE
primary,Mono_DC,SETD5,0.428376553340181,0.00155172770408774,0.0281944066694954,0.0817503739355003,FALSE,FALSE
primary,Mono_DC,TPT1-AS1,0.782611615900552,0.00157992585924793,0.028534441678433,0.0822947804090951,FALSE,FALSE
primary,Mono_DC,NAA15,0.415129921488474,0.0015807909933378,0.028534441678433,0.0822947804090951,FALSE,FALSE
primary,Mono_DC,HIST1H1C,1.25467019294198,0.00159725872862038,0.0287845858136507,0.0823994856692009,TRUE,FALSE
primary,Mono_DC,DEF8,-0.746022679729049,0.00160048875632626,0.0287957430563171,0.0823994856692009,FALSE,FALSE
primary,Mono_DC,VPS13A,0.647847437352206,0.00160806570331019,0.0288849456706971,0.0823994856692009,FALSE,FALSE
primary,Mono_DC,ZNF331,-1.28145795191556,0.00161280799479978,0.0289230233734094,0.0823994856692009,TRUE,FALSE
primary,Mono_DC,TMEM101,-0.546208999226965,0.00164031722850416,0.0292735577883048,0.0830918784446305,FALSE,FALSE
primary,Mono_DC,GDF11,1.24505328072244,0.00166413564464481,0.0294602761232545,0.0830918784446305,TRUE,FALSE
primary,Mono_DC,PHKG1,0.869251151413848,0.00166405789083971,0.0294602761232545,0.0830918784446305,FALSE,FALSE
primary,Mono_DC,PDXK,-0.721963618292442,0.00168685216212734,0.0297457061449777,0.0833513729086409,FALSE,FALSE
primary,Mono_DC,PHKA2,0.633538759019111,0.00168834999063886,0.0297457061449777,0.0833513729086409,FALSE,FALSE
primary,Mono_DC,LAIR1,0.742048645556621,0.00172163357021477,0.0301395184855535,0.0842373449978804,FALSE,FALSE
primary,Mono_DC,LMNA,1.80029568663542,0.00174307879527745,0.0303224227651656,0.0847940690680472,TRUE,FALSE
primary,Mono_DC,CD302,-0.673754728846038,0.00175291372144439,0.0304157909439132,0.0847940690680472,FALSE,FALSE
primary,Mono_DC,EIF5B,0.511067736655305,0.00175671945156158,0.0304157909439132,0.0847940690680472,FALSE,FALSE
primary,Mono_DC,CRNDE,1.67743654744893,0.00176662282837839,0.0305393153200395,0.0847940690680472,TRUE,FALSE
primary,Mono_DC,JCHAIN,-2.33884140971369,0.0017791952556057,0.0307085203037172,0.0847940690680472,TRUE,FALSE
primary,Mono_DC,SLAMF7,-1.76150721425199,0.00179615919599742,0.0309528746447743,0.0852263960623484,TRUE,FALSE
primary,Mono_DC,ALKBH7,-0.575354283843863,0.00180859884285465,0.0311186218999125,0.0854325489389705,FALSE,FALSE
primary,Mono_DC,PILRB,0.546845996480006,0.00181217023103283,0.0311315038599082,0.0854325489389705,FALSE,FALSE
primary,Mono_DC,TMEM141,-0.666909876153337,0.00182700329756123,0.0312888499515572,0.0857637509489801,FALSE,FALSE
primary,Mono_DC,CTSS,-1.34273590194045,0.00184130780587186,0.0314529876011339,0.0861133958746312,TRUE,FALSE
primary,Mono_DC,TYROBP,-1.1118086788435,0.00184229123132945,0.0314529876011339,0.0861133958746312,TRUE,FALSE
primary,Mono_DC,PLAUR,-1.35694645893991,0.00188835884762618,0.0319428063350753,0.0873570847955696,TRUE,FALSE
primary,Mono_DC,GANAB,0.465706127651021,0.00190070947845975,0.0320232584347172,0.0873570847955696,FALSE,FALSE
primary,Mono_DC,ATP6AP2,-0.583046425613591,0.00191310743915205,0.0321209518572671,0.0873797493302345,FALSE,FALSE
primary,Mono_DC,PIGP,-0.634620824526076,0.00191867850480665,0.0321597343913565,0.0874511370790402,FALSE,FALSE
primary,Mono_DC,NDUFS7,-0.601534344458356,0.00193071551801915,0.0322146164118505,0.0876361347424849,FALSE,FALSE
primary,Mono_DC,RNF13,-0.781287015055701,0.00195909492952533,0.0325895293781822,0.0881954026777498,FALSE,FALSE
primary,Mono_DC,AP4S1,0.649657757273167,0.00197353858119277,0.0327803569457455,0.0886356472114894,FALSE,FALSE
primary,Mono_DC,SH3PXD2A,1.22154831353691,0.00198343593448143,0.0328458182002938,0.0887163154242537,TRUE,FALSE
primary,Mono_DC,IGHG1,-1.31669226688429,0.00199618123089068,0.032957908376487,0.0887734928369177,TRUE,FALSE
primary,Mono_DC,RNASET2,-0.523713835175834,0.00199362961466171,0.032957908376487,0.0887734928369177,FALSE,FALSE
primary,Mono_DC,DENR,0.358111731911817,0.00200217727385305,0.0329872488051665,0.0888602677359145,FALSE,FALSE
primary,Mono_DC,CCDC50,-1.48593563645957,0.00202703097491125,0.0332061621258426,0.089140218936485,TRUE,FALSE
primary,Mono_DC,GRK5,-0.656696948365822,0.00202428728956851,0.0332061621258426,0.089140218936485,FALSE,FALSE
primary,Mono_DC,HOMER3,1.01221067781166,0.00204487299595016,0.0333622844265301,0.0894896710120102,TRUE,FALSE
primary,Mono_DC,TIMM23B,0.544800625239967,0.00204315509240876,0.0333622844265301,0.0894896710120102,FALSE,FALSE
primary,Mono_DC,ABHD17B,0.797084461047961,0.00205741437354348,0.0334678807165354,0.0898595156508483,FALSE,FALSE
primary,Mono_DC,VAMP5,-1.32830881854467,0.00207785079935347,0.0335038252427915,0.0900361029802689,TRUE,FALSE
primary,Mono_DC,TBCE,0.747862879618176,0.00206671477788647,0.0335038252427915,0.0899865670942705,FALSE,FALSE
primary,Mono_DC,BAK1,0.444604759979038,0.0020773693593648,0.0335038252427915,0.0900361029802689,FALSE,FALSE
primary,Mono_DC,GPBP1L1,0.311135749112751,0.00209490798704307,0.0336236677254696,0.0904185335311379,FALSE,FALSE
primary,Mono_DC,SUPT7L,0.348204253491385,0.00214658001127488,0.0340139287647583,0.0919263475003857,FALSE,FALSE
primary,Mono_DC,KCNQ1,-0.753882818658825,0.00217146551674813,0.0342619358858585,0.0926309241503682,FALSE,FALSE
primary,Mono_DC,NR2C1,0.621588535769446,0.00218491815032955,0.0344249461142637,0.0928442298734813,FALSE,FALSE
primary,Mono_DC,LPCAT1,-0.866989603025057,0.00219416974277723,0.0345213952825822,0.0930412013579432,FALSE,FALSE
primary,Mono_DC,TNFSF12,-1.3289534697181,0.00219802373821169,0.0345327689583144,0.0930412013579432,TRUE,FALSE
primary,Mono_DC,ZNF292,0.563386922286913,0.00222468247779757,0.0348523054653826,0.093988556451413,FALSE,FALSE
primary,Mono_DC,SNHG25,0.959419435629214,0.00226182913189423,0.0353338718068859,0.0943620737827975,FALSE,FALSE
primary,Mono_DC,JAK1,-0.454862802174196,0.00225945074683256,0.0353338718068859,0.0943620737827975,FALSE,FALSE
primary,Mono_DC,MDC1,0.717805373785045,0.00229144970048242,0.0355534020251647,0.0946256738155981,FALSE,FALSE
primary,Mono_DC,CFAP36,0.604357756682305,0.00233476143819518,0.0358636266042544,0.0958427690853311,FALSE,FALSE
primary,Mono_DC,S100A6,-0.972897830368059,0.00233837335471517,0.0358691512227449,0.0958427690853311,FALSE,FALSE
primary,Mono_DC,LETM1,0.377938939823289,0.00235292200020516,0.0360421899170315,0.0962594849581138,FALSE,FALSE
primary,Mono_DC,MAZ,0.43664843405452,0.00236509956887842,0.036163279650875,0.0963131084463103,FALSE,FALSE
primary,Mono_DC,YIPF2,0.370146311943204,0.00236738488602156,0.036163279650875,0.0963131084463103,FALSE,FALSE
primary,Mono_DC,CTSH,-1.12611091066169,0.00238024502314155,0.0362364270232418,0.096551325660287,TRUE,FALSE
primary,Mono_DC,STK26,0.616919805467764,0.00238203006545021,0.0362364270232418,0.096551325660287,FALSE,FALSE
primary,Mono_DC,WDR45,-0.54670380519321,0.00239810153385988,0.0364306636596979,0.0967426877852009,FALSE,FALSE
primary,Mono_DC,FAM222B,0.654455643002723,0.00240747376340027,0.0364725661216231,0.0967426877852009,FALSE,FALSE
primary,Mono_DC,SEC61A2,1.06360899429225,0.00241757638463632,0.0365753771552181,0.0967426877852009,TRUE,FALSE
primary,Mono_DC,TOR1AIP2,0.478982483835094,0.00243940492134161,0.036704224935166,0.0974111963068412,FALSE,FALSE
primary,Mono_DC,NDUFB10,-0.461801050271889,0.0024530417059608,0.0368591239441984,0.0976283935475593,FALSE,FALSE
primary,Mono_DC,CYB561D2,-0.574894771639832,0.00246353965930699,0.036966501908159,0.0978689019445124,FALSE,FALSE
primary,Mono_DC,LTB,-1.17390472796054,0.00247222878315198,0.0370464826757923,0.0980368125217794,TRUE,FALSE
primary,Mono_DC,PDLIM2,-0.741516165108927,0.00249355909410507,0.0371575356689115,0.0985269779467523,FALSE,FALSE
primary,Mono_DC,SOCS5,0.593670553987869,0.00248794724417514,0.0371575356689115,0.0984823657788895,FALSE,FALSE
primary,Mono_DC,NQO2,-0.864921196088523,0.00250807777467713,0.037279770588833,0.0989227300392853,FALSE,FALSE
primary,Mono_DC,IGFBP7,1.04169203506038,0.00252651756143356,0.0373124088673741,0.0991425339485324,TRUE,FALSE
primary,Mono_DC,CPPED1,-0.947150232799284,0.00252718917616542,0.0373124088673741,0.0991425339485324,FALSE,FALSE
primary,Mono_DC,NUCB2,1.00944599225064,0.00254062089076234,0.0374105578160452,0.099491800978891,TRUE,FALSE
primary,Mono_DC,MTMR14,-0.46320508809132,0.00255998392772016,0.0375452961952469,0.0998939376697766,FALSE,FALSE
primary,Mono_DC,RBM3,-0.579606166757426,0.00256832176129242,0.0376175573775486,0.100041597116725,FALSE,FALSE
primary,Mono_DC,LILRB1,-1.47362198177525,0.00257750407492388,0.0377019793664927,0.100044500038874,TRUE,FALSE
primary,Mono_DC,HIST1H2AC,1.24422071680374,0.00260506567782266,0.0379226414863099,0.100758253302968,TRUE,FALSE
primary,Mono_DC,AGPAT3,-0.567579593551594,0.0026024398316437,0.0379226414863099,0.100758253302968,FALSE,FALSE
primary,Mono_DC,CPNE3,-0.652284091696978,0.00261055963832291,0.0379339423597672,0.100793294717603,FALSE,FALSE
primary,Mono_DC,KPNA4,0.437784428150287,0.00262092006521773,0.0380343781569556,0.100910025734628,FALSE,FALSE
primary,Mono_DC,AMD1,0.581298930423787,0.00265478646820128,0.0383743642959265,0.101091336975309,FALSE,FALSE
primary,Mono_DC,FAM200B,-0.59981777328007,0.00266912836197082,0.03848080614925,0.101091336975309,FALSE,FALSE
primary,Mono_DC,GNAI3,-0.509932628054508,0.0026677000511563,0.03848080614925,0.101091336975309,FALSE,FALSE
primary,Mono_DC,STX11,-1.04537977934411,0.00267694356205367,0.0385430947074281,0.101091336975309,TRUE,FALSE
primary,Mono_DC,ZNF107,0.916051972305913,0.00269709290006049,0.0386571708489966,0.101091336975309,FALSE,FALSE
primary,Mono_DC,TMEM44-AS1,-0.684349847336661,0.00269888671264189,0.0386571708489966,0.101091336975309,FALSE,FALSE
primary,Mono_DC,PIM2,0.840493939685244,0.00270243405427458,0.038657775855505,0.101091336975309,FALSE,FALSE
primary,Mono_DC,SNAP23,-0.668755475751956,0.00272643667506863,0.038849961355726,0.101091336975309,FALSE,FALSE
primary,Mono_DC,FCN1,-2.32295404091915,0.0027450256506617,0.0389137376621439,0.101091336975309,TRUE,FALSE
primary,Mono_DC,PSMB9,-0.922640290612485,0.00275452106587176,0.0389661726840118,0.101091336975309,FALSE,FALSE
primary,Mono_DC,SPON2,1.14700408849854,0.00276316853889624,0.0389973612088343,0.101091336975309,TRUE,FALSE
primary,Mono_DC,SF3B5,-0.427634835669472,0.00277100961336696,0.0389973612088343,0.101091336975309,FALSE,FALSE
primary,Mono_DC,CLSTN1,0.427200404245573,0.00277567581366714,0.0389973612088343,0.101091336975309,FALSE,FALSE
primary,Mono_DC,CPSF6,0.388712763726184,0.0027681044363645,0.0389973612088343,0.101091336975309,FALSE,FALSE
primary,Mono_DC,TMEM106A,0.757129421605861,0.002784475525577,0.039004908658906,0.101091336975309,FALSE,FALSE
primary,Mono_DC,TBC1D22A,-0.570533128588991,0.00278275720645947,0.039004908658906,0.101091336975309,FALSE,FALSE
primary,Mono_DC,IDH3B,-0.368271654779213,0.00278942513698647,0.039004908658906,0.101091336975309,FALSE,FALSE
primary,Mono_DC,CSF3R,-0.682857876789083,0.0028117349916928,0.0392539559789619,0.101091336975309,FALSE,FALSE
primary,Mono_DC,ATP2A3,0.711687618867225,0.00283290724353727,0.0394467715949492,0.101091336975309,FALSE,FALSE
primary,Mono_DC,TNPO2,0.486542951311604,0.00283450537416385,0.0394467715949492,0.101091336975309,FALSE,FALSE
primary,Mono_DC,SERPINB9,-1.47412402530753,0.00284912961005427,0.0394796374936682,0.101091336975309,TRUE,FALSE
primary,Mono_DC,MEGF9,-1.10061234094516,0.00285295775523198,0.0394796374936682,0.101091336975309,TRUE,FALSE
primary,Mono_DC,STAG3,0.710580906834379,0.00285248426626171,0.0394796374936682,0.101091336975309,FALSE,FALSE
primary,Mono_DC,ZBTB33,0.582394568763894,0.00287738294771113,0.0397095942793757,0.101628980672453,FALSE,FALSE
primary,Mono_DC,FOXP1,0.498848382460735,0.00288836772322601,0.0397700469656175,0.101846134679365,FALSE,FALSE
primary,Mono_DC,NFRKB,0.430649008695703,0.00293751763991723,0.0402958731973222,0.102435436557685,FALSE,FALSE
primary,Mono_DC,ARPC3,-0.659729002352843,0.00294573064902238,0.0403082671564117,0.10255904378506,FALSE,FALSE
primary,Mono_DC,PSMB6,-0.623286563837178,0.00297990381132813,0.0406749494246757,0.103379891173928,FALSE,FALSE
primary,Mono_DC,FAM193A,0.359153364602669,0.00298665307756806,0.0407166833034588,0.103379891173928,FALSE,FALSE
primary,Mono_DC,RPL7L1,0.366524831247022,0.00299283584990752,0.0407506007267038,0.103379891173928,FALSE,FALSE
primary,Mono_DC,INPP5K,-0.560439284149704,0.00300280033356635,0.040835862982618,0.103561256716042,FALSE,FALSE
primary,Mono_DC,CLEC7A,-1.7690924332339,0.00302672700277065,0.0411070448322894,0.104059726954411,TRUE,FALSE
primary,Mono_DC,TTC9,-1.251463011104,0.00303392279386015,0.0411070448322894,0.104144140403615,TRUE,FALSE
primary,Mono_DC,BOD1,-0.547044881715728,0.00306932097637174,0.0415356331882257,0.104643348962725,FALSE,FALSE
primary,Mono_DC,CD55,-0.887522358163252,0.0030850639212138,0.0416644666835363,0.104643348962725,FALSE,FALSE
primary,Mono_DC,RABIF,-0.690265591635772,0.00309017442625195,0.0416644666835363,0.104643348962725,FALSE,FALSE
primary,Mono_DC,DERA,-0.508966874014241,0.00308699220142035,0.0416644666835363,0.104643348962725,FALSE,FALSE
primary,Mono_DC,ATP7A,-0.535123456662315,0.00309594663764832,0.0416913253560724,0.104643348962725,FALSE,FALSE
primary,Mono_DC,LSP1,-1.26910273148326,0.00312519527835805,0.0418002360935808,0.104980756988147,TRUE,FALSE
primary,Mono_DC,SH2B3,-0.634752632675356,0.00311232772550053,0.0418002360935808,0.104713207989366,FALSE,FALSE
primary,Mono_DC,IDH3G,-0.507886536348864,0.00311246414570786,0.0418002360935808,0.104713207989366,FALSE,FALSE
primary,Mono_DC,STIP1,0.617139080144889,0.00313558735770469,0.0418673038355024,0.104988129893348,FALSE,FALSE
primary,Mono_DC,NEK7,-0.474796617464394,0.00314562874576972,0.041899926856394,0.104988129893348,FALSE,FALSE
primary,Mono_DC,C7orf50,-0.765354897764299,0.00315408829394191,0.0419619297875576,0.104988129893348,FALSE,FALSE
primary,Mono_DC,LCOR,0.512217443593204,0.00317202409244126,0.0420682392326175,0.105073830923014,FALSE,FALSE
primary,Mono_DC,TBL1XR1,0.415743986618192,0.00317352208192381,0.0420682392326175,0.105073830923014,FALSE,FALSE
primary,Mono_DC,KDM7A,-0.84885144068679,0.00318653866296091,0.0421712807287165,0.105073830923014,FALSE,FALSE
primary,Mono_DC,HLA-E,-0.535708983788218,0.00318894261744035,0.0421712807287165,0.105073830923014,FALSE,FALSE
primary,Mono_DC,PRDX2,-1.06969287696288,0.00321877219567411,0.0422625981784504,0.105073830923014,TRUE,FALSE
primary,Mono_DC,HLA-DRA,-0.884876707437886,0.00321883964728428,0.0422625981784504,0.105073830923014,FALSE,FALSE
primary,Mono_DC,DNAJC15,-0.601588619827069,0.00320730359624505,0.0422625981784504,0.105073830923014,FALSE,FALSE
primary,Mono_DC,SSNA1,-0.50080675653702,0.00320996328721951,0.0422625981784504,0.105073830923014,FALSE,FALSE
primary,Mono_DC,THEMIS2,-0.863482493508649,0.00322467909261926,0.0422889247473221,0.105108271492215,FALSE,FALSE
primary,Mono_DC,PTBP2,0.840266728365868,0.00324172365986885,0.0424619599105624,0.105507299383198,FALSE,FALSE
primary,Mono_DC,MAPK1,-0.425024971240492,0.00330065520082301,0.0428774160304793,0.106720695757201,FALSE,FALSE
primary,Mono_DC,IPMK,-0.676949818996989,0.00331130010477674,0.0428863687720451,0.106720695757201,FALSE,FALSE
primary,Mono_DC,PROSER3,0.541697423228011,0.0033130099006059,0.0428863687720451,0.106720695757201,FALSE,FALSE
primary,Mono_DC,HIST1H2BC,1.22415086815283,0.0033543701104429,0.0433513263988925,0.107511780398135,TRUE,FALSE
primary,Mono_DC,NDUFAF6,0.551429290115221,0.0033720666120929,0.0433961758048688,0.107511780398135,FALSE,FALSE
primary,Mono_DC,ITPR1,0.583690212305162,0.00338452766705334,0.0435057758041157,0.107511780398135,FALSE,FALSE
